"TIMESTAMP","RECORD","batt_volt_Avg","PTemp","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)","Dendro_Avg(5)","Dendro_Avg(6)"
"2012-06-04 17:30:00",155,12.53,18.64,1125.357,1640.54,3339.504,1536.091,1916.672,2610.737
"2012-06-04 17:40:00",156,12.53,18.43,1130.409,1647.981,3354.522,1542.85,1925.613,2622.75
"2012-06-04 17:50:00",157,12.52,18.17,1135.051,1654.395,3367.426,1548.502,1932.881,2632.901
"2012-06-04 18:00:00",158,12.52,17.87,1135.501,1654.518,3367.818,1549.016,1933.048,2633.79
"2012-06-04 18:10:00",159,12.52,17.74,1135.506,1655.136,3367.833,1549.43,1934.075,2634.072
"2012-06-04 18:20:00",160,12.52,17.74,1135.508,1655.887,3367.907,1549.569,1934.419,2634.145
"2012-06-04 18:30:00",161,12.51,17.72,1135.511,1655.823,3368.187,1549.505,1934.424,2634.152
"2012-06-04 18:40:00",162,12.51,17.56,1135.517,1655.9,3368.069,1549.581,1934.434,2634.166
"2012-06-04 18:50:00",163,12.51,17.19,1135.639,1655.979,3369.386,1549.996,1934.527,2634.293
"2012-06-04 19:00:00",164,12.5,16.84,1135.719,1656.195,3368.737,1550.197,1934.778,2634.635
"2012-06-04 19:10:00",165,12.5,16.51,1135.829,1656.355,3368.86,1550.347,1934.966,2634.891
"2012-06-04 19:20:00",166,12.5,16.46,1136.783,1656.36,3368.801,1550.352,1935.107,2634.898
"2012-06-04 19:30:00",167,12.5,16.56,1137.135,1656.279,3368.704,1550.276,1935.216,2634.836
"2012-06-04 19:40:00",168,12.49,16.64,1137.029,1656.124,3368.389,1550.131,1934.967,2634.59
"2012-06-04 19:50:00",169,12.49,16.74,1137.064,1656.174,3368.695,1550.178,1935.57,2634.806
"2012-06-04 20:00:00",170,12.49,16.76,1137.118,1656.254,3369.061,1550.252,1936.206,2635.816
"2012-06-04 20:10:00",171,12.49,16.79,1137.035,1656.132,3368.473,1550.138,1936.064,2635.146
"2012-06-04 20:20:00",172,12.49,16.74,1137.049,1656.153,3368.448,1550.158,1936.089,2634.569
"2012-06-04 20:30:00",173,12.48,16.66,1137.027,1656.12,3368.925,1550.127,1936.05,2634.652
"2012-06-04 20:40:00",174,12.48,16.54,1137.094,1656.219,3369.465,1550.219,1936.165,2634.673
"2012-06-04 20:50:00",175,12.48,16.44,1137.17,1656.329,3369.01,1550.594,1936.294,2634.917
"2012-06-04 21:00:00",176,12.48,16.36,1137.174,1656.335,3368.75,1551.687,1936.301,2634.857
"2012-06-04 21:10:00",177,12.47,16.29,1137.22,1656.402,3368.886,1551.75,1936.38,2634.964
"2012-06-04 21:20:00",178,12.47,16.17,1137.237,1656.427,3368.938,1551.774,1936.409,2635.004
"2012-06-04 21:30:00",179,12.47,15.97,1137.255,1656.453,3368.991,1551.798,1936.439,2635.046
"2012-06-04 21:40:00",180,12.47,15.82,1137.255,1656.453,3369.195,1551.798,1936.439,2635.046
"2012-06-04 21:50:00",181,12.47,15.68,1137.255,1656.453,3369.059,1551.798,1936.439,2635.046
"2012-06-04 22:00:00",182,12.46,15.58,1137.255,1656.453,3368.991,1551.798,1936.439,2635.046
"2012-06-04 22:10:00",183,12.46,15.48,1137.255,1656.453,3368.991,1551.798,1936.439,2635.046
"2012-06-04 22:20:00",184,12.46,15.41,1137.255,1656.453,3368.991,1551.798,1936.439,2635.046
"2012-06-04 22:30:00",185,12.46,15.39,1138.41,1656.453,3368.991,1552.545,1936.439,2635.046
"2012-06-04 22:40:00",186,12.45,15.34,1138.614,1656.453,3368.991,1553.157,1936.439,2635.046
"2012-06-04 22:50:00",187,12.45,15.19,1132.43,1648.298,3352.001,1544.73,1926.925,2621.726
"2012-06-04 23:00:00",188,12.45,14.95,1131.139,1646.259,3348.603,1543.031,1924.886,2618.872
"2012-06-04 23:10:00",189,12.45,14.66,1129.1,1644.085,3343.031,1540.925,1921.624,2614.523
"2012-06-04 23:20:00",190,12.45,14.37,1129.236,1644.356,3344.526,1541.536,1922.848,2615.406
"2012-06-04 23:30:00",191,12.45,14.23,1130.188,1645.444,3345.681,1542.284,1922.848,2616.018
"2012-06-04 23:40:00",192,12.44,14.13,1130.459,1645.58,3345.885,1542.284,1922.916,2616.425
"2012-06-04 23:50:00",193,12.44,14.04,1130.731,1645.92,3346.836,1542.963,1923.799,2617.853
"2012-06-05 00:00:00",194,12.44,13.9,1132.498,1648.706,3352.137,1545.682,1927.401,2621.454
"2012-06-05 00:10:00",195,12.44,13.75,1133.177,1649.657,3354.04,1547.584,1928.284,2623.221
"2012-06-05 00:20:00",196,12.43,13.61,1133.177,1649.657,3354.04,1547.72,1928.284,2623.901
"2012-06-05 00:30:00",197,12.43,13.47,1133.177,1649.521,3353.904,1547.584,1928.284,2623.289
"2012-06-05 00:40:00",198,12.43,13.3,1131.818,1647.211,3349.69,1545.546,1925.838,2619.348
"2012-06-05 00:50:00",199,12.43,13.14,1131.818,1646.939,3348.603,1545.002,1925.566,2618.736
"2012-06-05 01:00:00",200,12.42,13.02,1131.818,1646.939,3348.059,1545.002,1925.566,2618.736
"2012-06-05 01:10:00",201,12.42,12.93,1131.411,1645.58,3345.477,1544.594,1924.071,2616.901
"2012-06-05 01:20:00",202,12.42,12.81,1131.818,1645.648,3346.021,1545.002,1924.207,2617.377
"2012-06-05 01:30:00",203,12.42,12.79,1131.818,1645.852,3345.953,1545.002,1924.275,2617.377
"2012-06-05 01:40:00",204,12.42,12.81,1131.818,1646.939,3346.021,1545.07,1924.547,2617.377
"2012-06-05 01:50:00",205,12.41,12.88,1131.818,1646.939,3346.632,1546.089,1925.294,2617.377
"2012-06-05 02:00:00",206,12.41,12.88,1131.818,1646.939,3346.768,1546.361,1925.43,2617.377
